route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
7662,3,5753380,Route 50- Croft Place/ Bolton Road,1,316868,103061
7662,3,5782028,Route 50 - Bankhead Station,0,316868,103119
7662,3,5753227,Route 50 - Bankhead Station,0,317382,103119
7662,3,5774435,Route 50- Croft Place/ Bolton Road,1,317382,103061
7662,3,5782029,Route 50 - Bankhead Station,0,316868,103119
7662,3,5782274,Route 50- Croft Place/ Bolton Road,1,317382,103061
7662,3,5767286,Route 50- Croft Place/ Bolton Road,1,316868,103061
7662,3,5767880,Route 50 - Bankhead Station,0,316868,103119
7662,3,5753376,Route 50 - Bankhead Station,0,316868,103119
7662,4,5790230,Route 50 - Bankhead Station,0,316387,103119
7662,4,5762450,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5778277,Route 50 - Bankhead Station,0,316387,103119
7662,4,5770505,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5758417,Route 50 - Bankhead Station,0,316387,103119
7662,4,5767485,Route 50 - Bankhead Station,0,316387,103119
7662,4,5778282,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5778278,Route 50 - Bankhead Station,0,316387,103119
7662,4,5783926,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5763809,Route 50 - Bankhead Station,0,316387,103119
7662,4,5793095,Route 50 - Bankhead Station,0,316387,103119
7662,4,5763810,Route 50 - Bankhead Station,0,316387,103119
7662,4,5788748,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5791140,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5763808,Route 50 - Bankhead Station,0,316387,103119
7662,4,5754178,Route 50 - Bankhead Station,0,316387,103119
7662,4,5770504,Route 50 - Bankhead Station,0,316387,103119
7662,4,5762449,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5792006,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5777028,Route 50 - Bankhead Station,0,316387,103119
7662,4,5770506,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5778280,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5754177,Route 50 - Bankhead Station,0,316387,103119
7662,4,5763811,Route 50 - Bankhead Station,0,316387,103119
7662,4,5778279,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5783925,Route 50 - Bankhead Station,0,316387,103119
7662,4,5774967,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5788747,Route 50 - Bankhead Station,0,316387,103119
7662,4,5788827,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5762447,Route 50 - Bankhead Station,0,316387,103119
7662,4,5779873,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5754179,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5778281,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5762448,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5794420,Route 50 - Bankhead Station,0,316387,103119
7662,4,5783892,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,4,5779872,Route 50 - Bankhead Station,0,316387,103119
7662,4,5777029,Route 50- Croft Place/ Bolton Road,1,316387,103061
7662,5,5768022,Route 50- Croft Place/ Bolton Road,1,315860,103061
7662,5,5764572,Route 50-Old Gordon Road,1,315860,103220
7662,5,5766410,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5794422,Route 50-Old Gordon Road,1,316388,103220
7662,5,5784591,Route 50 - Bankhead Station,0,316388,102966
7662,5,5766408,Route 50- Croft Place/ Bolton Road,1,315860,103061
7662,5,5784060,Route 50 - Bankhead Station,0,316388,103119
7662,5,5791048,Route 50 - Bankhead Station,0,316388,103119
7662,5,5759016,Route 50 - Bankhead Station,0,315860,103119
7662,5,5780881,Route 50-Old Gordon Road,1,316388,103220
7662,5,5780882,Route 50-Old Gordon Road,1,315860,103220
7662,5,5791050,Route 50-Old Gordon Road,1,316388,103220
7662,5,5771334,Route 50 - Bankhead Station,0,315860,102966
7662,5,5754354,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5793885,Route 50 - Bankhead Station,0,316388,102993
7662,5,5754353,Route 50-Old Gordon Road,1,316388,103220
7662,5,5759022,Route 50-Old Gordon Road,1,316388,103220
7662,5,5780879,Route 50 - Bankhead Station,0,316388,102966
7662,5,5768021,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5792001,Route 50 - Bankhead Station,0,315860,102966
7662,5,5786771,Route 50-Old Gordon Road,1,315860,103220
7662,5,5759019,Route 50-Old Gordon Road,1,316388,103220
7662,5,5791217,Route 50 - Bankhead Station,0,316388,102966
7662,5,5768020,Route 50-Old Gordon Road,1,316388,103220
7662,5,5764571,Route 50 - Bankhead Station,0,315860,102966
7662,5,5791216,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5791049,Route 50-Old Gordon Road,1,316388,103220
7662,5,5784592,Route 50- Croft Place/ Bolton Road,1,315860,103061
7662,5,5759021,Route 50-Old Gordon Road,1,315860,103220
7662,5,5775512,Route 50-Old Gordon Road,1,315860,103220
7662,5,5775511,Route 50- Croft Place/ Bolton Road,1,315860,103061
7662,5,5771335,Route 50- Croft Place/ Bolton Road,1,315860,103061
7662,5,5766409,Route 50- Croft Place/ Bolton Road,1,315860,103061
7662,5,5786770,Route 50 - Bankhead Station,0,315860,103119
7662,5,5759017,Route 50 - Bankhead Station,0,315860,102993
7662,5,5768018,Route 50 - Bankhead Station,0,316388,102966
7662,5,5759014,Route 50 - Bankhead Station,0,316388,102966
7662,5,5766406,Route 50 - Bankhead Station,0,315860,103119
7662,5,5795439,Route 50-Old Gordon Road,1,315860,103220
7662,5,5775513,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5766407,Route 50 - Bankhead Station,0,316388,103119
7662,5,5794421,Route 50-Old Gordon Road,1,315860,103220
7662,5,5792005,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5768016,Route 50 - Bankhead Station,0,316388,103119
7662,5,5780880,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5794777,Route 50 - Bankhead Station,0,316388,103119
7662,5,5790229,Route 50 - Bankhead Station,0,316388,102966
7662,5,5768023,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5768019,Route 50 - Bankhead Station,0,316388,102966
7662,5,5793093,Route 50 - Bankhead Station,0,315860,103119
7662,5,5759015,Route 50 - Bankhead Station,0,315860,102966
7662,5,5759018,Route 50 - Bankhead Station,0,315860,103290
7662,5,5755311,Route 50 - Bankhead Station,0,316388,102993
7662,5,5775510,Route 50 - Bankhead Station,0,316388,103290
7662,5,5759020,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5764570,Route 50 - Bankhead Station,0,315860,103290
7662,5,5768017,Route 50 - Bankhead Station,0,316388,103119
7662,5,5766405,Route 50 - Bankhead Station,0,315860,103290
7662,5,5794423,Route 50- Croft Place/ Bolton Road,1,316388,103061
7662,5,5787599,Route 50 - Bankhead Station,0,315860,102993
7662,5,5754352,Route 50 - Bankhead Station,0,316388,103119
7663,3,5767294,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5774436,Route 51-Five Points ,0,316389,103029
7663,3,5753386,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5774444,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5791056,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5761891,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5761892,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5757728,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5767295,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5771307,Route 51-Five Points ,0,315861,103029
7663,3,5767288,Route 51-Five Points ,0,316389,103029
7663,3,5767296,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5767891,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5793098,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5767890,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5767894,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5780793,Route 51-Five Points ,0,316389,103029
7663,3,5780791,Route 51-Five Points ,0,316869,103029
7663,3,5785492,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5767290,Route 51-Five Points ,0,315861,103029
7663,3,5757731,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5761889,Route 51-Five Points ,0,316389,103029
7663,3,5788825,Route 51-Five Points ,0,316869,103029
7663,3,5764630,Route 51-Five Points ,0,316869,103029
7663,3,5767887,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5767289,Route 51-Five Points ,0,316869,103029
7663,3,5767883,Route 51-Five Points ,0,315861,103029
7663,3,5767291,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5794431,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5767892,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5774438,Route 51-Five Points ,0,315861,103029
7663,3,5774443,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5767889,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5774437,Route 51-Five Points ,0,315861,103029
7663,3,5767293,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5771308,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5753385,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5753384,Route 51-Five Points ,0,316869,103029
7663,3,5776832,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5757727,Route 51-Five Points ,0,315861,103029
7663,3,5774442,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5757730,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5761893,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5780796,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5780794,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5785491,Route 51-Five Points ,0,316389,103029
7663,3,5785172,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5774439,Route 51-Five Points ,0,315861,103029
7663,3,5780795,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5774440,Route 51-Five Points ,0,315861,103029
7663,3,5761888,Route 51-Five Points ,0,316869,103029
7663,3,5753383,Route 51-Five Points ,0,315861,103029
7663,3,5782281,Route 51 Hamilton E Holmes Station,1,315861,102994
7663,3,5782280,Route 51-Five Points ,0,316389,103029
7663,3,5753228,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5753381,Route 51-Five Points ,0,316869,103029
7663,3,5782278,Route 51-Five Points ,0,315861,103029
7663,3,5767885,Route 51-Five Points ,0,316869,103029
7663,3,5767888,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5757729,Route 51 Hamilton E Holmes Station,1,316389,102994
7663,3,5789255,Route 51-Five Points ,0,316389,103029
7663,3,5780792,Route 51-Five Points ,0,316869,103029
7663,3,5788831,Route 51-Five Points ,0,315861,103029
7663,3,5767884,Route 51-Five Points ,0,316389,103029
7663,3,5761890,Route 51-Five Points ,0,316869,103029
7663,3,5782279,Route 51-Five Points ,0,316869,103029
7663,3,5789397,Route 51-Five Points ,0,316389,103029
7663,3,5774441,Route 51-Five Points ,0,316389,103029
7663,3,5780790,Route 51-Five Points ,0,316389,103029
7663,3,5767886,Route 51-Five Points ,0,315861,103029
7663,3,5767893,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,3,5753382,Route 51-Five Points ,0,316389,103029
7663,3,5793883,Route 51-Five Points ,0,316869,103029
7663,3,5767292,Route 51 Hamilton E Holmes Station,1,316869,102994
7663,4,5784292,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5778284,Route 51-Five Points ,0,316629,103029
7663,4,5788749,Route 51-Five Points ,0,316629,103029
7663,4,5763815,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5778286,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5758419,Route 51-Five Points ,0,316629,103029
7663,4,5792009,Route 51-Five Points ,0,315862,103029
7663,4,5763816,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5770510,Route 51-Five Points ,0,316629,103029
7663,4,5788830,Route 51-Five Points ,0,316629,103029
7663,4,5792008,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5784289,Route 51-Five Points ,0,315862,103029
7663,4,5784290,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5770512,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5767486,Route 51-Five Points ,0,315862,103029
7663,4,5758421,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5788750,Route 51-Five Points ,0,315862,103029
7663,4,5784291,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5762452,Route 51-Five Points ,0,315862,103029
7663,4,5777033,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5754187,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5783893,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5758424,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5770507,Route 51-Five Points ,0,316629,103029
7663,4,5758422,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5777036,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5763813,Route 51-Five Points ,0,316390,103029
7663,4,5788751,Route 51-Five Points ,0,316390,103029
7663,4,5758418,Route 51-Five Points ,0,316390,103029
7663,4,5763814,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5754186,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5790941,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5774968,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5770513,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5754184,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5788753,Route 51-Five Points ,0,316390,103029
7663,4,5778283,Route 51-Five Points ,0,316390,103029
7663,4,5778285,Route 51-Five Points ,0,316390,103029
7663,4,5770509,Route 51-Five Points ,0,316629,103029
7663,4,5754185,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5791055,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5777035,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5794779,Route 51-Five Points ,0,315862,103029
7663,4,5794430,Route 51-Five Points ,0,316390,103029
7663,4,5763812,Route 51-Five Points ,0,316390,103029
7663,4,5762451,Route 51-Five Points ,0,316629,103029
7663,4,5777030,Route 51-Five Points ,0,316390,103029
7663,4,5770508,Route 51-Five Points ,0,316629,103029
7663,4,5784288,Route 51-Five Points ,0,316629,103029
7663,4,5777032,Route 51-Five Points ,0,316629,103029
7663,4,5791442,Route 51-Five Points ,0,315862,103029
7663,4,5762453,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5777031,Route 51-Five Points ,0,316629,103029
7663,4,5758425,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5777034,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5791141,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5758423,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5794428,Route 51-Five Points ,0,316390,103029
7663,4,5754180,Route 51-Five Points ,0,316390,103029
7663,4,5758420,Route 51-Five Points ,0,315862,103029
7663,4,5790940,Route 51-Five Points ,0,315862,103029
7663,4,5784293,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5788019,Route 51-Five Points ,0,315862,103029
7663,4,5791054,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5770511,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5754183,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5762454,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5754182,Route 51 Hamilton E Holmes Station,1,316390,102994
7663,4,5754181,Route 51-Five Points ,0,315862,103029
7663,4,5788752,Route 51-Five Points ,0,315862,103029
7663,4,5779874,Route 51 Hamilton E Holmes Station,1,315862,102994
7663,4,5794426,Route 51-Five Points ,0,316390,103029
7663,4,5762455,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,4,5784294,Route 51 Hamilton E Holmes Station,1,316629,102994
7663,5,5786776,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5788833,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5775762,Route 51 Hamilton E Holmes Station,1,316125,102994
7663,5,5759023,Route 51-Five Points ,0,317123,103029
7663,5,5768032,Route 51 Hamilton E Holmes Station,1,315604,102994
7663,5,5754360,Route 51-Five Points ,0,317123,103029
7663,5,5775760,Route 51-Five Points ,0,315863,103029
7663,5,5788834,Route 51-Five Points ,0,316124,103029
7663,5,5786779,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5768025,Route 51-Five Points ,0,316125,103029
7663,5,5754367,Route 51 Hamilton E Holmes Station,1,316125,102994
7663,5,5794781,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5793096,Route 51-Five Points ,0,317123,103029
7663,5,5771338,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5792010,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5788203,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5754364,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5768033,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5759026,Route 51 Hamilton E Holmes Station,1,315604,102994
7663,5,5754358,Route 51-Five Points ,0,315863,103029
7663,5,5754359,Route 51-Five Points ,0,316125,103029
7663,5,5786778,Route 51 Hamilton E Holmes Station,1,316125,102994
7663,5,5766414,Route 51-Five Points ,0,316124,103029
7663,5,5759029,Route 51 Hamilton E Holmes Station,1,315604,102994
7663,5,5788202,Route 51-Five Points ,0,315863,103029
7663,5,5784593,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5781134,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5789824,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5780885,Route 51-Five Points ,0,315863,103029
7663,5,5768036,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5754357,Route 51-Five Points ,0,316125,103029
7663,5,5794780,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5775759,Route 51-Five Points ,0,317123,103029
7663,5,5777435,Route 51-Five Points ,0,315604,103029
7663,5,5759024,Route 51-Five Points ,0,316125,103029
7663,5,5764577,Route 51-Five Points ,0,316124,103029
7663,5,5768024,Route 51-Five Points ,0,315604,103029
7663,5,5793888,Route 51-Five Points ,0,316125,103029
7663,5,5781136,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5766411,Route 51-Five Points ,0,315604,103029
7663,5,5780886,Route 51 Hamilton E Holmes Station,1,315604,102994
7663,5,5775764,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5754356,Route 51-Five Points ,0,316124,103029
7663,5,5754355,Route 51-Five Points ,0,315863,103029
7663,5,5759030,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5781135,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5786775,Route 51-Five Points ,0,315863,103029
7663,5,5754365,Route 51 Hamilton E Holmes Station,1,316125,102994
7663,5,5766416,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5768030,Route 51-Five Points ,0,316124,103029
7663,5,5759032,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5768029,Route 51-Five Points ,0,317123,103029
7663,5,5775761,Route 51 Hamilton E Holmes Station,1,315604,102994
7663,5,5764576,Route 51-Five Points ,0,315863,103029
7663,5,5789257,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5768035,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5771336,Route 51-Five Points ,0,315863,103029
7663,5,5786774,Route 51-Five Points ,0,317123,103029
7663,5,5766412,Route 51-Five Points ,0,316124,103029
7663,5,5792007,Route 51-Five Points ,0,315604,103029
7663,5,5768034,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5764573,Route 51-Five Points ,0,316125,103029
7663,5,5764574,Route 51-Five Points ,0,315604,103029
7663,5,5788832,Route 51-Five Points ,0,315863,103029
7663,5,5759028,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5768027,Route 51-Five Points ,0,315863,103029
7663,5,5771337,Route 51 Hamilton E Holmes Station,1,316125,102994
7663,5,5775763,Route 51 Hamilton E Holmes Station,1,316125,102994
7663,5,5754366,Route 51 Hamilton E Holmes Station,1,315604,102994
7663,5,5786773,Route 51-Five Points ,0,315863,103029
7663,5,5775758,Route 51-Five Points ,0,316124,103029
7663,5,5788020,Route 51-Five Points ,0,315863,103029
7663,5,5794427,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5754363,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5784061,Route 51-Five Points ,0,317123,103029
7663,5,5784062,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5754362,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5764578,Route 51 Hamilton E Holmes Station,1,316125,102994
7663,5,5755312,Route 51-Five Points ,0,317123,103029
7663,5,5759025,Route 51 Hamilton E Holmes Station,1,316125,102994
7663,5,5768037,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5759031,Route 51 Hamilton E Holmes Station,1,316124,102994
7663,5,5786777,Route 51 Hamilton E Holmes Station,1,316125,102994
7663,5,5766415,Route 51-Five Points ,0,317123,103029
7663,5,5793097,Route 51 Hamilton E Holmes Station,1,315604,102994
7663,5,5795440,Route 51-Five Points ,0,316125,103029
7663,5,5783075,Route 51-Five Points ,0,316124,103029
7663,5,5795441,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5777437,Route 51 Hamilton E Holmes Station,1,317123,102994
7663,5,5786772,Route 51-Five Points ,0,315604,103029
7663,5,5755313,Route 51-Five Points ,0,315604,103029
7663,5,5768028,Route 51-Five Points ,0,316124,103029
7663,5,5780883,Route 51-Five Points ,0,315604,103029
7663,5,5777436,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5764815,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5754361,Route 51-Five Points ,0,316124,103029
7663,5,5789258,Route 51-Five Points ,0,317123,103029
7663,5,5759027,Route 51 Hamilton E Holmes Station,1,315604,102994
7663,5,5780884,Route 51-Five Points ,0,315604,103029
7663,5,5768031,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5775765,Route 51 Hamilton E Holmes Station,1,315863,102994
7663,5,5794429,Route 51-Five Points ,0,316125,103029
7663,5,5785509,Route 51-Five Points ,0,316124,103029
7663,5,5764575,Route 51-Five Points ,0,317123,103029
7663,5,5768026,Route 51-Five Points ,0,316125,103029
7663,5,5766413,Route 51-Five Points ,0,317123,103029
7663,5,5764816,Route 51 Hamilton E Holmes Station,1,315604,102994
7664,3,5788829,Route 53- West Lake Station,0,317383,102938
7664,3,5757734,Route 53- West Lake Station,0,317383,102938
7664,3,5788021,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5782284,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5774445,Route 53- West Lake Station,0,317383,102938
7664,3,5789825,Route 53- West Lake Station,0,317383,102938
7664,3,5782285,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5753390,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5767297,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5793887,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5782282,Route 53- West Lake Station,0,317383,102938
7664,3,5757732,Route 53- West Lake Station,0,317383,102938
7664,3,5774446,Route 53- West Lake Station,0,317383,102938
7664,3,5794782,Route 53- West Lake Station,0,317383,102938
7664,3,5791053,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5782283,Route 53- West Lake Station,0,317383,102938
7664,3,5786681,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5761894,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5789398,Route 53- West Lake Station,0,317383,102938
7664,3,5789259,Route 53- West Lake Station,0,317383,102938
7664,3,5761895,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5774447,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5757733,Route 53- West Lake Station,0,317383,102938
7664,3,5761896,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5753388,Route 53- West Lake Station,0,317383,102938
7664,3,5789022,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5753389,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5767895,Route 53- West Lake Station,0,317383,102938
7664,3,5753229,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5771309,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,3,5791051,Route 53- West Lake Station,0,317383,102938
7664,3,5785173,Route 53- West Lake Station,0,317383,102938
7664,3,5753387,Route 53- West Lake Station,0,317383,102938
7664,3,5791052,Route 53- Skipper Dr./ Harwell Rd,1,317383,103138
7664,4,5754188,Route 53- West Lake Station,0,316870,102938
7664,4,5763820,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5758426,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5758427,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5762458,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5784298,Route 53- West Lake Station,0,316870,102938
7664,4,5783927,Route 53- West Lake Station,0,316870,102938
7664,4,5763424,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5778289,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5763817,Route 53- West Lake Station,0,316870,102938
7664,4,5791059,Route 53- West Lake Station,0,316870,102938
7664,4,5763818,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5783894,Route 53- West Lake Station,0,316870,102938
7664,4,5763819,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5770514,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5762460,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5762456,Route 53- West Lake Station,0,316870,102938
7664,4,5777038,Route 53- West Lake Station,0,316870,102938
7664,4,5784297,Route 53- West Lake Station,0,316870,102938
7664,4,5762459,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5791465,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5792013,Route 53- West Lake Station,0,316870,102938
7664,4,5778288,Route 53- West Lake Station,0,316870,102938
7664,4,5784296,Route 53- West Lake Station,0,316870,102938
7664,4,5788836,Route 53- West Lake Station,0,316870,102938
7664,4,5777039,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5762457,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5778287,Route 53- West Lake Station,0,316870,102938
7664,4,5784295,Route 53- West Lake Station,0,316870,102938
7664,4,5791058,Route 53- West Lake Station,0,316870,102938
7664,4,5795447,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5777037,Route 53- West Lake Station,0,316870,102938
7664,4,5763821,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,4,5794434,Route 53- Skipper Dr./ Harwell Rd,1,316870,103138
7664,5,5786783,Route 53- Skipper Dr./ Harwell Rd,1,315605,103138
